2020230829|Sisterland: A Novel|Curtis Sittenfeld|http://www.nytimes.com/2013/06/17/books/the-psychic-siblings-of-sisterland-by-curtis-sittenfeld.html||1400068312|1400068312|http://www.amazon.com/Sisterland-A-Novel-Curtis-Sittenfeld/dp/1400068312%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1400068312
2020226298|Red Moon: A Novel|Benjamin Percy||http://www.nytimes.com/2013/06/16/books/review/benjamin-percys-red-moon.html|1455501662|1455501662|http://www.amazon.com/Red-Moon-Novel-Benjamin-Percy/dp/1455501662%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1455501662
2020221863|In the Body of the World: A Memoir|Eve Ensler||http://www.nytimes.com/2013/06/16/books/review/in-the-body-of-the-world-by-eve-ensler.html|0805095187|0805095187|http://www.amazon.com/In-Body-World-A-Memoir/dp/0805095187%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0805095187
2020225688|The Riddle of the Labyrinth: The Quest to Crack an Ancient Code|Margalit Fox||http://www.nytimes.com/2013/06/16/books/review/margalit-foxs-riddle-of-the-labyrinth.html|0062228838|0062228838|http://www.amazon.com/The-Riddle-Labyrinth-Quest-Ancient/dp/0062228838%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0062228838
2020227928|Confessions of a Sociopath: A Life Spent Hiding in Plain Sight|M.E. Thomas||http://www.nytimes.com/2013/06/16/books/review/confessions-of-a-sociopath-by-m-e-thomas.html|0307956644|0307956644|http://www.amazon.com/Confessions-Sociopath-Spent-Hiding-Plain/dp/0307956644%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0307956644
2020222907|The Son|Philipp Meyer||http://www.nytimes.com/2013/06/16/books/review/the-son-by-philipp-meyer.html|0062120395|0062120395|http://www.amazon.com/The-Son-Philipp-Meyer/dp/0062120395%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0062120395
2020229093|What Do Women Want?: Adventures in the Science of Female Desire|Daniel Bergner||http://www.nytimes.com/2013/06/16/books/review/what-do-women-want-by-daniel-bergner.html|0061906085|0061906085|http://www.amazon.com/What-Do-Women-Want-Adventures/dp/0061906085%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0061906085
2020231691|The Skies Belong to Us: Love and Terror in the Golden Age of Hijacking|Brendan I. Koerner|http://www.nytimes.com/2013/06/14/books/the-skies-belong-to-us-relates-a-1972-hijacking.html||0307886107|0307886107|http://www.amazon.com/The-Skies-Belong-Us-Hijacking/dp/0307886107%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0307886107
2020231674|The Dark Road: A Novel|Ma Jian|http://www.nytimes.com/2013/06/12/books/the-dark-road-a-novel-by-ma-jian.html||1594205027|1594205027|http://www.amazon.com/The-Dark-Road-A-Novel/dp/1594205027%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1594205027
2020231747|The Deserters: A Hidden History of World War II|Charles Glass|http://www.nytimes.com/2013/06/10/books/the-deserters-a-world-war-ii-history-by-charles-glass.html||1594204284|1594204284|http://www.amazon.com/The-Deserters-Hidden-History-World/dp/1594204284%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1594204284
2020227514|Brilliant Blunders: From Darwin to Einstein - Colossal Mistakes by Great Scientists That Changed Our Understanding of Life and the Universe|Mario Livio||http://www.nytimes.com/2013/06/09/books/review/brilliant-blunders-by-mario-livio.html|1439192367|1439192367|http://www.amazon.com/Brilliant-Blunders-Einstein-Scientists-Understanding/dp/1439192367%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1439192367
